RegionID,SizeRank,RegionName,RegionType,StateName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20
394889,524,"Mount Vernon, OH",Msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92842,93471,93712,94266,94643,94986,95139,95058,94991,94942,94862,94804,94859,94697,94611,94607,94722,94859,95007,95363,95620,95776,95805,95754,95646,95391,95278,95090,94987,94782,94856,95000,95195,95295,95513,95678,95626,95507,95351,95190,95045,94960,94859,94672,94319,94148,93973,93819,93604,93369,93170,92923,92603,92244,91849,91580,91435,91244,91071,90871,90841,90772,90732,90717,90673,90626,90462,90287,90059,89897,89703,89662,89529,89451,89224,89031,88906,88822,88881,88897,88963,88915,88905,88820,88804,88800,88855,88918,89010,89076,89063,89049,89062,89133,89183,89212,89267,89313,89390,89459,89601,89809,90118,90417,90683,91000,91354,91701,91984,92336,92810,93345,93732,94050,94352,94771,95266,95685,96153,96715,97343,97944,98459,99025,99731,100456,101211,101863,102529,103204,103856,104479,105162,105891,106693,107441,108246,109091,109932,110833,111769,112774,113793,114867,115907,116907,117784,118657,119416,120318,121220,122214,123087,124049,125097,126131,127205,128277,129458,130558,131686,132637,133588,134498,135470,136694,137804,138946,139976,141122,142315,143256,144162,145066,146115,147111,148095,148786,149504,150171,150894,151505,152008,152720
394787,525,"Lewiston, ID",Msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132931,134004,134821,136929,138831,141071,143030,144986,146723,148466,150247,152158,153963,155694,157493,158866,160360,161266,162344,163319,164313,165155,165670,165824,165999,166190,166787,167183,167625,167806,168034,168105,168341,168513,168760,168916,168920,168525,167763,166986,166152,165419,164805,164084,163311,162334,161324,160272,159170,158065,156891,155609,154338,153063,151823,150658,149654,148900,148378,147894,147508,147203,146886,146511,146016,145428,144539,143437,142284,141195,140228,139259,138407,137647,137195,136897,136872,136881,137263,138156,139200,139888,140031,140167,140430,140789,141130,141654,142124,142670,143194,143585,143817,144426,145345,146601,147637,148616,149395,150157,150963,151955,152825,153676,154502,155309,156196,156934,157766,158613,159606,160545,161454,162167,162992,163832,164851,165781,166718,167685,168754,169890,171207,172489,173821,175137,176490,177777,178978,180226,181553,182856,184190,185511,186786,188208,189632,191101,192451,193888,195537,197302,198991,200596,202149,203758,205354,206990,208725,210538,212405,214288,216006,217882,219705,221651,223546,225621,227522,229201,230540,231978,233443,234727,236108,237225,238511,239696,240991,242440,243643,244809,245797,246867,247809,248754,249546,250320,250888,251372,251680,251626,251716
395092,526,"Shelton, WA",Msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128313,129060,129877,131838,133746,135483,136682,137752,138679,140243,142074,144292,146077,148223,150526,152948,155595,158908,163284,168388,174015,178233,182050,184848,189297,193357,197649,200728,203926,206814,209649,212091,214389,217665,220721,224953,227295,229495,230682,232205,233760,234906,236075,236488,236786,236898,237800,237742,238412,239132,240180,240479,240280,240091,239420,238521,237172,236074,234572,233182,231407,229468,227616,225837,223989,221793,219918,218185,216646,214466,212095,209929,208206,206795,205714,204940,204355,204017,203501,203330,203009,202647,202212,201449,200821,199720,198079,196111,194210,192731,191448,189971,188637,187720,187114,186614,185773,185242,184888,184718,184528,184201,183912,183778,183681,183676,183691,184005,184451,184969,185645,186416,187345,188154,188942,189673,190483,191322,192152,192998,193859,194749,195625,196556,197292,198106,198951,199963,201016,201898,202782,203524,204369,205192,206119,207049,208216,209422,211076,212555,213941,214996,216099,217303,218554,219837,221036,222258,223428,224686,226985,229180,231201,232115,232978,233870,234755,236004,237366,238791,240347,241933,240444,238800,237407,239180,241242,243783,246233,248528,250610,252942,254999,256504,258803,261819,265289,267865,269769,270999,272147,273409,275008,277219,279411,281917,284281,286532,288431,290148,292174,294512,296862,299153,301285,302756,304349,305966,307939,309621,311240,312729
394309,527,"Albemarle, NC",Msa,NC,74166,74184,74275,74450,74687,74929,75249,75718,76213,76682,77073,77420,77499,77551,77593,77918,78266,78801,79454,80279,81131,81852,82350,82721,83254,84078,85087,85969,86602,86940,86806,85987,85072,84657,85019,85767,87024,88124,88909,89066,89412,89680,90247,91026,92021,92712,93037,93309,93293,93347,93493,94084,94555,95105,95621,96292,96872,97470,98210,98992,99704,100043,100305,100622,101039,101525,101878,102309,102631,103005,103113,103094,103070,103287,103704,103957,104357,104728,105291,105609,105950,106199,106560,106884,107175,107495,107676,107993,108170,108334,108445,108651,108937,109212,109410,109599,109782,110007,110280,110570,110699,110811,110814,110937,111002,111140,111433,111798,112182,112443,112703,113019,113538,114175,114899,115544,116232,116914,117497,118088,118711,119421,120085,120664,121298,121878,122481,123033,123659,124279,124852,125354,125790,126229,126621,127084,127399,127733,128081,128539,128926,129161,129436,129661,129944,130101,130301,130374,130448,130404,130222,129979,129732,129704,129572,129449,129182,128899,128483,127950,127333,126727,126122,125562,124888,124159,123518,123035,122532,122006,121555,121324,121194,121038,120889,120506,120151,119742,119314,118714,118166,117768,117442,116944,116457,115983,115592,115287,115087,114821,114549,114221,114007,113806,113601,113492,113317,113235,113076,113110,113053,113051,113003,113085,113174,113198,113220,113223,113254,113326,113494,113516,113510,113525,113726,113971,114149,114332,114521,114819,115177,115510,115849,116246,116725,117221,117657,118078,118585,119096,119620,120039,120444,120804,121119,121434,121810,122252,122706,123106,123470,123863,124339,124880,125482,126067,126667,127229,127760,128208,128611,129096,129553,130075,130503,131271,132029,132818,133336,134002,134673,135493,136376,137310,138191,138975,139756,139881,139881,139929,140642,141244,141826,142347,143154,143947,144813,145449,146107,146846,147644,148351,148849,149386,149951,150528,150888,151244,151595,152171,152755,153534,154332
394570,528,"Enid, OK",Msa,OK,42094,42163,42245,42408,42554,42694,42824,42952,43063,43163,43297,43428,43562,43696,43843,43992,44171,44355,44583,44805,45067,45345,45619,45893,46147,46374,46564,46753,46953,47159,47308,47517,47724,47957,48078,48219,48373,48616,48834,49016,49167,49336,49546,49670,49750,49775,49904,50006,50146,50267,50464,50659,50860,51046,51272,51469,51653,51796,52025,52310,52631,52833,52973,53108,53279,53449,53533,53670,53817,54112,54332,54509,54558,54647,54744,54839,54913,55017,55184,55319,55368,55583,55855,56183,56326,56435,56579,56699,56819,56911,56988,57063,56963,56349,55667,55205,55421,55809,56170,56411,56565,56708,56765,56896,57563,58593,59573,60009,59809,59535,59223,59332,59475,59685,59857,60040,59955,59597,59266,59319,59802,60260,60734,60887,61106,61170,61490,61779,62192,62809,63450,63932,64113,64349,64658,65083,65500,66012,66370,66689,66916,67152,67410,67649,67880,68130,68355,68554,68659,68852,69070,69315,69449,69529,69619,69798,70049,70530,70939,71305,71342,71309,71307,71285,71363,71510,71922,72298,72564,71797,71081,70380,70508,70568,70551,70476,70342,70373,69796,69213,68478,68569,68680,68834,68744,68721,68697,68723,68747,68406,68314,68200,68474,68663,68868,69037,69043,69019,69005,69011,69055,69211,69420,69688,69895,70055,70168,70270,70391,70552,70733,70926,71120,71322,71561,71807,71997,72169,72366,72638,72928,73224,73500,73789,74062,74462,74836,75216,75538,75942,76363,76716,77066,77391,77825,78214,78610,78694,78767,78826,79061,79294,79506,79825,80072,80349,80546,80882,81271,81860,82362,82869,83278,83861,84386,84806,85116,85468,85820,86335,86815,87383,87780,88187,88469,88239,87994,87745,87964,88141,88345,87944,87670,87341,87697,87763,88002,88237,88654,88777,88899,88983,89237,89675,90014,90313,90182,90254,90250,90442,90499,90781,90842
753893,529,"Jefferson, GA",Msa,GA,,93450,93855,93858,94245,94783,96098,97692,99157,100371,101549,102765,103644,104445,105302,107035,108391,109484,110167,111054,111991,112601,112939,113349,114665,115892,116849,116725,117449,117898,116834,114529,112859,112725,113331,113728,113304,112983,112680,113404,113706,114748,116126,117980,118919,119271,119190,119222,119639,120439,121464,122330,123021,123368,124041,124714,125617,126264,127452,128940,130551,131549,132396,133309,134319,135158,135687,136193,136817,137519,138063,138491,138837,139430,140054,140558,141085,141402,142197,142985,143988,144750,145333,145809,146272,146958,147750,148319,148492,148115,148311,148960,150081,150641,151189,151794,152538,153229,153933,154598,155652,158317,159214,159464,158094,158519,158993,159551,159972,160044,159824,160124,160790,160809,160991,161250,162450,163158,163895,164545,165043,165754,166690,167366,167892,167967,168689,169552,170662,171532,171987,172472,173038,173729,174272,174691,175024,175915,177362,178528,179130,179042,179497,179655,179797,179587,179555,179581,179358,178893,177582,176792,176111,175988,175369,174928,174397,173834,172899,171643,170320,168756,167359,165724,164300,162794,161520,160496,159612,158850,158103,157608,157082,156456,155781,155027,154115,153142,151960,150291,148561,147030,145877,144521,143288,142318,141520,140718,139861,139048,138460,138041,137648,137074,136528,136222,136079,135947,135873,135958,136297,136679,137103,137630,138269,139119,139882,140688,141335,142073,142854,143677,144456,145297,146116,147059,147784,148501,149198,150028,150918,151839,152695,153612,154518,155527,156540,157500,157905,158260,158707,159701,160704,161634,162611,163579,164540,165437,166351,167278,169824,172446,174952,176034,177239,178435,179467,180208,181008,181805,182715,183723,184241,184820,185508,186770,187843,188913,190099,191595,193101,194862,196675,198431,199528,200665,201894,203360,205234,207275,209585,211639,213759,215558,216976,218404,220510,222193,223355,224057,224629,225122,225256,225606,225894,226331,227056,227803,228446,229389,230690,232169,233627
394629,530,"Georgetown, SC",Msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240217,241758,242274,243280,242668,241477,239833,239021,238857,239027,238646,236385,233926,229910,227456,225752,226081,226271,226273,223764,220306,215519,211976,210472,210126,210971,210269,207846,204797,202698,201398,201638,202134,203875,204746,206377,206314,205998,205092,205170,205704,205984,206497,207913,208662,209082,208845,207271,206272,203679,202411,201936,201488,201434,200862,200211,200621,200781,203613,205293,207203,210169,214354,218384,220201,219848,220196,221045,223436,225421,223750,222376,220947,220763,219181,217160,218016,220789,222019,222017,218589,217235,216923,219264,221269,222290,223197,223815,223531,223292,224190,225554,228028,229258,231212,231289,231475,231737,232228,233532,234637,235312,235510,235519,236212,236720,237400,238761,240763,242708,244350,244987,245834,246648,247842,248907,250260,251802,252747,253071,253028,253060,252980,253812,255035,256580,257851,258871,259339,259934,260704,261662,262250,263064,264154,264865,265255,265532,265924,266614,267409,268102,268912,269804,271030
394759,531,"Laconia, NH",Msa,NH,85218,85539,85867,86621,87507,88319,88980,89380,89809,90161,90513,90729,90922,91158,91503,91835,91901,92044,92151,92645,93065,93682,94252,94947,95796,96640,97321,97667,98063,98343,99023,99679,100468,101013,101427,101802,101888,102166,102634,103456,104283,105366,106403,107271,107809,108496,109669,111171,112815,114092,115102,116006,117082,118120,119231,120434,121923,123259,124336,125062,125935,127071,128667,130256,131732,132847,133969,134802,135766,136681,138137,139734,141401,143058,144519,145969,147176,148894,150432,152284,153938,156052,157925,159889,161765,163617,165338,167298,169788,172597,175433,178653,181792,184845,187266,189366,191179,193043,195309,197565,199720,201113,202882,204059,205707,207023,208582,210404,212464,215050,217556,219778,221462,223058,224463,227109,228825,230684,231788,233384,234608,235337,235614,236318,236768,237592,238078,237286,237270,236722,237169,236596,236229,235321,234162,233101,233491,234149,234206,233666,232601,232036,231567,231223,231066,230752,230798,230190,228797,226932,225684,225024,224482,223742,222702,221754,220706,219804,218753,217552,215903,214289,212721,211672,210718,209949,209220,208862,208478,208298,208112,208113,208441,208624,208815,208405,208190,207814,207511,206760,205954,205282,204661,204101,203528,203195,202885,202745,202450,202206,201793,201550,201339,201057,200839,200767,200743,200808,200802,200964,201087,201276,201493,201708,202001,202360,202715,202952,203176,203354,203639,203880,204233,204635,205164,205731,206548,207503,208316,208739,208933,209119,209484,210061,210730,211372,211995,212769,212983,212999,213144,213966,214788,215445,215887,216060,216175,216257,216187,216239,216588,216764,217069,217264,218152,218908,219731,220615,221378,222023,222975,223842,225114,226402,228150,229489,230983,232607,234494,236219,238198,240515,243015,245009,246418,248664,249531,251267,251774,253969,255430,257414,258557,259420,259512,260060,260581,260730,262015,263217,265125,265620,266651,267217,268354,269564,271209,272771,274537,276155,277460,278497,279582
394365,532,"Batavia, NY",Msa,NY,66801,66835,66766,66812,66870,67010,67057,67034,66978,66907,66865,66876,67007,67250,67626,67833,67962,67999,68189,68469,68801,69152,69562,69980,70394,70537,70618,70580,70691,70841,70954,71140,71336,71631,71798,71879,71688,71551,71510,71842,72246,72614,73098,73527,73979,74246,74463,74613,74861,75314,75821,76229,76535,76872,77195,77437,77624,77946,78426,79004,79557,80022,80439,80826,81259,81716,82197,82661,83124,83517,83983,84515,85148,85772,86394,87021,87635,88244,88830,89308,89763,90145,90773,91412,92117,92622,93121,93621,93912,94125,94226,95069,96103,97499,98067,98536,98876,99678,100598,101444,102665,104010,105535,106302,106941,107359,108386,109408,110490,111503,112546,113695,114671,115574,116398,117064,117635,118113,118667,119172,119467,119521,119540,119570,119414,119147,118908,119052,119429,119962,120331,120551,120966,121273,121259,121057,121182,121562,121902,122108,121924,121426,120603,120068,119287,118576,117860,117135,116245,115150,113976,112865,111980,111180,110509,109693,109125,108514,107943,107309,106625,105908,105210,104453,103625,102960,102435,102093,101740,101481,101317,101228,101121,101076,101006,100970,100896,100747,100539,100192,99754,99288,98804,98420,98103,97826,97607,97421,97282,97064,96850,96633,96514,96400,96327,96220,96129,96020,95932,95856,95818,95861,95951,96101,96211,96295,96384,96434,96484,96525,96579,96638,96757,96946,97113,97237,97386,97652,97935,98312,98672,99085,99507,99939,100308,100634,101027,101485,101953,102339,102711,103049,103406,103744,104067,104440,104859,105320,105732,106159,106619,107119,107646,108072,108552,109056,109633,110149,110647,111248,111834,112394,112774,113206,113662,114364,115057,115801,116434,117102,117782,118172,118559,118896,119528,120002,120618,121284,122076,122600,123054,123507,124033,124600,125111,125622,126095,126218,126733,127014,127732,128140,128757,129355,129906,130556,131257,131995,132664,133692,134346,135130,135532
753910,533,"Oxford, NC",Msa,NC,99393,99575,99911,100513,101134,101607,102187,102732,103299,103801,104470,105178,105397,105599,105846,106774,107569,108317,108824,109527,110337,111236,111913,112518,114070,115957,117539,117688,117795,118484,119275,119973,120306,120635,120895,121196,121146,120690,120289,120369,121031,121342,121822,121939,122446,123010,123619,124139,124440,125028,125633,126676,127384,128214,128921,129698,130262,130717,131376,132158,133008,133756,134380,134943,135381,135773,136014,136398,136933,137496,137881,138167,138451,138675,138999,139180,139569,139936,140410,140716,140865,141029,141202,141384,141609,142032,142513,142962,143178,143333,143474,143703,143951,144057,144244,144457,144968,145879,146773,147749,148113,148504,148646,148961,149272,149726,150167,150691,150477,149092,147631,146325,146401,146508,147175,147680,148300,148895,149360,149728,150320,151494,152707,153806,154518,155286,155940,156588,157152,157718,158429,159052,159769,160293,160885,161473,161846,162092,162083,162155,162274,162363,162741,163141,163520,163571,163510,163328,163044,162718,162452,162155,161854,161508,160331,159095,157917,157505,156936,156180,155293,154386,153413,152524,151477,150511,149770,149242,148683,147951,147362,146986,146634,146279,145849,145124,144481,143836,143481,142965,142343,141696,141088,140449,139954,139497,139195,139021,138884,138600,138174,137687,137348,137086,136875,136809,136645,136586,136507,136523,136503,136553,136660,136855,137040,137034,137010,136907,136929,136890,136841,136774,136721,136785,136907,137168,137414,137744,138008,138301,138589,138958,139394,139895,140429,140915,141365,141707,142121,142552,143086,143571,144050,144524,145039,145530,146012,146502,147082,147642,148186,148719,149365,150050,150810,151495,152101,152657,153323,154068,154715,155395,156018,156753,157351,158082,158812,159577,160343,161153,161942,162735,163640,164736,166028,167301,168465,169409,170135,170866,171629,172537,173458,174380,175427,176423,177354,178011,178677,179422,180257,181106,181874,182606,183304,183978,184517,184991,185427,186058,186754,187453,188171
394490,534,"Columbus, MS",Msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113174,113122,113008,112813,112646,112391,112177,112003,111959,111912,111870,111799,111713,111447,111250,111001,110762,110412,110031,109589,109108,108642,108170,107819,107432,107241,106971,106793,106482,106383,106168,105969,105685,105444,105190,104832,104527,104271,104109,103962,103910,104269,104764,105211,105194,105030,104920,104759,104698,104462,104226,103901,103671,102407,101184,99961,99822,99665,99496,99402,99266,99223,99140,99093,99046,99329,99628,99908,99815,99859,99873,99916,99802,99851,99900,100076,100172,100641,101009,101546,101981,102391,102880,103335,104003,104432,104897,105248,105699,105947,106251,106301,106165,105935,105932,106245,106605,106847,106989,107195,107314,107288,107093,107097,107301,107625,107433,106758,105986,105578,105319,105000,104717,104569,104598,104536,104583,104539,104672,104951,105368,105712,106095,106561,106964,107427,107811,108440,108995,109547,110217,110901,111481,111971,112404,112945,113408,113800,114136,114422,114702,115034,115310,115615,115973,116386,116811,117134,117560
394923,535,"Norwalk, OH",Msa,OH,74350,74531,74686,75012,75299,75547,75797,76073,76410,76761,77143,77568,77797,77996,78185,78510,78908,79342,79821,80217,80594,81020,81503,81902,82514,83107,83778,84324,84870,85436,85967,86650,87250,87692,87926,88243,88785,89412,89911,90252,90536,90893,91149,91294,91400,91682,92099,92470,92605,92754,92973,93336,93689,94002,94367,94773,95272,95713,96160,96630,97132,97516,97859,98197,98546,98871,99158,99553,99888,100215,100404,100616,100836,101097,101382,101594,101755,101873,102078,102483,102864,103214,103419,103550,103719,103997,104413,104742,104836,104879,104974,104436,103877,103371,103444,103609,103628,103686,103669,103934,104688,105476,105993,106278,106402,106349,106292,106348,106686,106717,106585,106253,105848,105550,105424,106121,107421,109051,110174,110908,111026,111055,111028,111385,111574,111912,112228,112531,112183,111971,112359,113300,113550,113519,113297,113295,113449,113305,113158,112432,112038,110928,108902,106307,105624,105939,106719,106382,105922,105493,105093,104874,104581,104489,104794,105224,104994,104356,103560,103222,102808,102379,101922,101492,101055,100755,100568,100560,100310,100028,99726,99603,99512,99328,99161,98969,98772,98501,98248,97922,97666,97275,96768,96065,95457,95099,94935,94941,95014,95191,95242,95194,95278,95332,95135,94669,94025,93424,92701,91844,91101,90273,89807,89436,88818,88213,88341,88933,89607,89892,89990,90291,90223,90478,90284,90189,90203,90579,90662,90756,90787,90774,90763,90605,91033,91236,91521,91655,91752,91751,91576,91496,91593,92295,93073,93660,93626,93558,93772,94141,94662,94914,95268,95547,95916,96157,96377,96772,97303,97899,98336,98757,99120,99711,100337,100867,101282,101506,101994,102403,103036,103403,103847,104254,104697,105146,105446,105840,106144,106520,106777,107120,107518,108033,108671,109390,110078,110702,111585,112454,113072,113472,113900,114486,114889,115314,115632,115906,116192,116475,116603,116696,117028
